"","trial","rt_col","PartID","Subgroup","reindex"
"256",162,1.52567626328492,"ABCD_1714","DD",12
"257",171,1.2745993971188,"ABCD_1714","DD",13
"259",198,-0.249795861746901,"ABCD_1714","DD",15
"261",222,-0.348433202026446,"ABCD_1714","DD",17
"262",234,0.25235787058533,"ABCD_1714","DD",18
"263",252,0.66484129357252,"ABCD_1714","DD",19
"264",258,1.66914875823698,"ABCD_1714","DD",20
"265",270,-1.43344394510144,"ABCD_1714","DD",21
"266",282,-0.868520996227685,"ABCD_1714","DD",22
"267",291,0.646907231703511,"ABCD_1714","DD",23
"268",300,-1.19133410986983,"ABCD_1714","DD",24
"285",18,-0.265908476201905,"ABCD_1716","TYP",1
"286",27,0.471199518619183,"ABCD_1716","TYP",2
"287",42,-0.130125424524337,"ABCD_1716","TYP",3
"288",57,-0.110727845713255,"ABCD_1716","TYP",4
"289",72,0.956138988896215,"ABCD_1716","TYP",5
"290",84,0.820355937218646,"ABCD_1716","TYP",6
"291",99,-0.925426155778669,"ABCD_1716","TYP",7
"292",111,0.917343831274053,"ABCD_1716","TYP",8
"293",126,0.0250552059643137,"ABCD_1716","TYP",9
"294",141,-0.149523003335418,"ABCD_1716","TYP",10
"295",150,-0.382293949068393,"ABCD_1716","TYP",11
"296",162,-0.440486685501637,"ABCD_1716","TYP",12
"297",171,2.87649929119326,"ABCD_1716","TYP",13
"298",186,0.800958358407565,"ABCD_1716","TYP",14
"299",198,-0.207715739768662,"ABCD_1716","TYP",15
"300",204,0.587584991485671,"ABCD_1716","TYP",16
"301",222,0.102645521208639,"ABCD_1716","TYP",17
"302",234,-0.828438261723263,"ABCD_1716","TYP",18
"303",252,-0.4792818431238,"ABCD_1716","TYP",19
"304",258,-1.21638983794489,"ABCD_1716","TYP",20
"305",270,-0.94482373458975,"ABCD_1716","TYP",21
"306",282,-0.440486685501637,"ABCD_1716","TYP",22
"307",291,-2.20566635731003,"ABCD_1716","TYP",23
"308",300,1.16951235581811,"ABCD_1716","TYP",24
"325",15,-0.101366525346291,"ABCD_1720","TYP",1
"326",21,-1.59111276301988,"ABCD_1720","TYP",2
"327",33,-0.0330295419667686,"ABCD_1720","TYP",3
"328",48,1.12869917548511,"ABCD_1720","TYP",4
"329",57,-0.292710078808954,"ABCD_1720","TYP",5
"330",72,0.472664135041697,"ABCD_1720","TYP",6
"331",78,-0.730066772437897,"ABCD_1720","TYP",7
"332",90,0.746012068559787,"ABCD_1720","TYP",8
"333",105,0.869018638642927,"ABCD_1720","TYP",9
"334",114,0.117311821468181,"ABCD_1720","TYP",10
"335",132,0.650340291828455,"ABCD_1720","TYP",11
"336",144,1.48405148905863,"ABCD_1720","TYP",12
"337",156,-0.0330295419667686,"ABCD_1720","TYP",13
"338",171,-0.552390615651139,"ABCD_1720","TYP",14
"339",189,-1.87812809321387,"ABCD_1720","TYP",15
"340",204,1.36104491897549,"ABCD_1720","TYP",16
"341",213,-0.265375285457145,"ABCD_1720","TYP",17
"342",222,-0.771068962465611,"ABCD_1720","TYP",18
"343",234,-0.142368715374005,"ABCD_1720","TYP",19
"344",246,1.37471231565139,"ABCD_1720","TYP",20
"345",252,-1.44077139958493,"ABCD_1720","TYP",21
"346",264,0.951023018698354,"ABCD_1720","TYP",22
"347",273,-1.72778672977892,"ABCD_1720","TYP",23
"348",288,0.404327151662175,"ABCD_1720","TYP",24
"367",21,0.527389279438623,"ABCD_1721","TYP",1
"368",33,0.380210875874356,"ABCD_1721","TYP",2
"369",45,2.37763206710369,"ABCD_1721","TYP",3
"370",51,-0.166451765935777,"ABCD_1721","TYP",4
"371",63,0.10687955496929,"ABCD_1721","TYP",5
"372",78,0.67456768300289,"ABCD_1721","TYP",6
"373",87,-0.923369269980577,"ABCD_1721","TYP",7
"374",96,0.085854068745823,"ABCD_1721","TYP",8
"375",105,0.821746086567156,"ABCD_1721","TYP",9
"376",117,0.022777610075423,"ABCD_1721","TYP",10
"377",129,0.443287334544756,"ABCD_1721","TYP",11
"378",138,0.022777610075423,"ABCD_1721","TYP",12
"379",156,-1.61721031535498,"ABCD_1721","TYP",13
"380",174,1.28430678348342,"ABCD_1721","TYP",14
"381",183,-0.187477252159244,"ABCD_1721","TYP",15
"382",192,-0.355681141946977,"ABCD_1721","TYP",16
"383",207,-0.797216352639777,"ABCD_1721","TYP",17
"384",216,1.57866359061196,"ABCD_1721","TYP",18
"385",228,-1.42798093934378,"ABCD_1721","TYP",19
"386",240,-1.53310837046111,"ABCD_1721","TYP",20
"387",249,-0.607986976628577,"ABCD_1721","TYP",21
"388",261,-1.44900642556724,"ABCD_1721","TYP",22
"389",276,0.443287334544756,"ABCD_1721","TYP",23
"390",294,0.29610893098049,"ABCD_1721","TYP",24
"408",18,-0.805743510773691,"ABCD_1724","TYP",1
"409",27,0.418755588036506,"ABCD_1724","TYP",2
"410",42,-0.343668379147201,"ABCD_1724","TYP",3
"411",57,-0.805743510773691,"ABCD_1724","TYP",4
"412",72,-0.644017214704419,"ABCD_1724","TYP",5
"413",84,0.64979315384975,"ABCD_1724","TYP",6
"414",99,0.00288796957266556,"ABCD_1724","TYP",7
"415",111,-1.54506372137607,"ABCD_1724","TYP",8
"416",126,-0.135734569915281,"ABCD_1724","TYP",9
"417",141,-1.45264869505078,"ABCD_1724","TYP",10
"418",150,-0.0433195435899834,"ABCD_1724","TYP",11
"419",162,-0.620913458123095,"ABCD_1724","TYP",12
"420",171,-0.505394675216473,"ABCD_1724","TYP",13
"421",186,0.23392553538591,"ABCD_1724","TYP",14
"422",198,0.464963101199155,"ABCD_1724","TYP",15
"423",204,1.22738706838286,"ABCD_1724","TYP",16
"424",222,-1.17540361607488,"ABCD_1724","TYP",17
