"","ans","PartID","cond","Subgroup","key","corr","trial","task"
"1821","1","ABCD_1732","lang1","TYP","1",1,29,"Auditory"
"1822","1","ABCD_1732","lang1","TYP","2",0,30,"Auditory"
"1823","1","ABCD_1732","lang1","TYP","1",1,31,"Auditory"
"1824","1","ABCD_1732","lang1","TYP","1",1,32,"Auditory"
"1825","2","ABCD_1734","lang1","TYP","1",0,1,"Auditory"
"1826","2","ABCD_1734","lang1","TYP","2",1,2,"Auditory"
"1827","2","ABCD_1734","lang1","TYP","2",1,3,"Auditory"
"1828","1","ABCD_1734","lang1","TYP","2",0,4,"Auditory"
"1829","1","ABCD_1734","lang1","TYP","1",1,5,"Auditory"
"1830","1","ABCD_1734","lang1","TYP","1",1,6,"Auditory"
"1831","1","ABCD_1734","lang1","TYP","2",0,7,"Auditory"
"1832","2","ABCD_1734","lang1","TYP","1",0,8,"Auditory"
"1833","1","ABCD_1734","lang1","TYP","1",1,9,"Auditory"
"1834","2","ABCD_1734","lang1","TYP","2",1,10,"Auditory"
"1835","1","ABCD_1734","lang1","TYP","1",1,11,"Auditory"
"1836","2","ABCD_1734","lang1","TYP","2",1,12,"Auditory"
"1837","1","ABCD_1734","lang1","TYP","1",1,13,"Auditory"
"1838","2","ABCD_1734","lang1","TYP","1",0,14,"Auditory"
"1839","2","ABCD_1734","lang1","TYP","2",1,15,"Auditory"
"1840","2","ABCD_1734","lang1","TYP","2",1,16,"Auditory"
"1841","2","ABCD_1734","lang1","TYP","1",0,17,"Auditory"
"1842","2","ABCD_1734","lang1","TYP","1",0,18,"Auditory"
"1843","2","ABCD_1734","lang1","TYP","2",1,19,"Auditory"
"1844","1","ABCD_1734","lang1","TYP","1",1,20,"Auditory"
"1845","2","ABCD_1734","lang1","TYP","2",1,21,"Auditory"
"1846","1","ABCD_1734","lang1","TYP","2",0,22,"Auditory"
"1847","2","ABCD_1734","lang1","TYP","1",0,23,"Auditory"
"1848","1","ABCD_1734","lang1","TYP","2",0,24,"Auditory"
"1849","2","ABCD_1734","lang1","TYP","2",1,25,"Auditory"
"1850","2","ABCD_1734","lang1","TYP","2",1,26,"Auditory"
"1851","1","ABCD_1734","lang1","TYP","1",1,27,"Auditory"
"1852","1","ABCD_1734","lang1","TYP","2",0,28,"Auditory"
"1853","2","ABCD_1734","lang1","TYP","1",0,29,"Auditory"
"1854","2","ABCD_1734","lang1","TYP","2",1,30,"Auditory"
"1855","2","ABCD_1734","lang1","TYP","1",0,31,"Auditory"
"1856","2","ABCD_1734","lang1","TYP","1",0,32,"Auditory"
"1857","1","ABCD_1735","lang2","DD","1",1,1,"Auditory"
"1858","1","ABCD_1735","lang2","DD","1",1,2,"Auditory"
"1859","1","ABCD_1735","lang2","DD","2",0,3,"Auditory"
"1860","1","ABCD_1735","lang2","DD","1",1,4,"Auditory"
"1861","1","ABCD_1735","lang2","DD","1",1,5,"Auditory"
"1862","1","ABCD_1735","lang2","DD","1",1,6,"Auditory"
"1863","1","ABCD_1735","lang2","DD","2",0,7,"Auditory"
"1864","1","ABCD_1735","lang2","DD","2",0,8,"Auditory"
"1865","1","ABCD_1735","lang2","DD","2",0,9,"Auditory"
"1866","2","ABCD_1735","lang2","DD","2",1,10,"Auditory"
"1867","1","ABCD_1735","lang2","DD","1",1,11,"Auditory"
"1868","2","ABCD_1735","lang2","DD","1",0,12,"Auditory"
"1869","1","ABCD_1735","lang2","DD","1",1,13,"Auditory"
"1870","2","ABCD_1735","lang2","DD","2",1,14,"Auditory"
"1871","2","ABCD_1735","lang2","DD","2",1,15,"Auditory"
"1872","1","ABCD_1735","lang2","DD","1",1,16,"Auditory"
"1873","2","ABCD_1735","lang2","DD","2",1,17,"Auditory"
"1874","2","ABCD_1735","lang2","DD","2",1,18,"Auditory"
"1875","1","ABCD_1735","lang2","DD","1",1,19,"Auditory"
"1876","2","ABCD_1735","lang2","DD","1",0,20,"Auditory"
"1877","2","ABCD_1735","lang2","DD","2",1,21,"Auditory"
"1878","1","ABCD_1735","lang2","DD","1",1,22,"Auditory"
"1879","2","ABCD_1735","lang2","DD","2",1,23,"Auditory"
"1880","1","ABCD_1735","lang2","DD","1",1,24,"Auditory"
"1881","2","ABCD_1735","lang2","DD","2",1,25,"Auditory"
"1882","1","ABCD_1735","lang2","DD","1",1,26,"Auditory"
"1883","2","ABCD_1735","lang2","DD","2",1,27,"Auditory"
"1884","1","ABCD_1735","lang2","DD","1",1,28,"Auditory"
"1885","1","ABCD_1735","lang2","DD","1",1,29,"Auditory"
"1886","2","ABCD_1735","lang2","DD","2",1,30,"Auditory"
"1887","1","ABCD_1735","lang2","DD","2",0,31,"Auditory"
"1888","2","ABCD_1735","lang2","DD","2",1,32,"Auditory"
"1889","1","ABCD_1736","lang1","TYP","1",1,1,"Auditory"
"1890","2","ABCD_1736","lang1","TYP","2",1,2,"Auditory"
"1891","2","ABCD_1736","lang1","TYP","2",1,3,"Auditory"
"1892","2","ABCD_1736","lang1","TYP","2",1,4,"Auditory"
"1893","1","ABCD_1736","lang1","TYP","1",1,5,"Auditory"
"1894","2","ABCD_1736","lang1","TYP","1",0,6,"Auditory"
"1895","2","ABCD_1736","lang1","TYP","2",1,7,"Auditory"
"1896","1","ABCD_1736","lang1","TYP","1",1,8,"Auditory"
"1897","1","ABCD_1736","lang1","TYP","1",1,9,"Auditory"
"1898","2","ABCD_1736","lang1","TYP","2",1,10,"Auditory"
"1899","1","ABCD_1736","lang1","TYP","1",1,11,"Auditory"
"1900","1","ABCD_1736","lang1","TYP","2",0,12,"Auditory"
"1901","1","ABCD_1736","lang1","TYP","1",1,13,"Auditory"
"1902","1","ABCD_1736","lang1","TYP","1",1,14,"Auditory"
"1903","1","ABCD_1736","lang1","TYP","2",0,15,"Auditory"
"1904","2","ABCD_1736","lang1","TYP","2",1,16,"Auditory"
"1905","1","ABCD_1736","lang1","TYP","1",1,17,"Auditory"
"1906","1","ABCD_1736","lang1","TYP","1",1,18,"Auditory"
"1907","2","ABCD_1736","lang1","TYP","2",1,19,"Auditory"
"1908","1","ABCD_1736","lang1","TYP","1",1,20,"Auditory"
"1909","1","ABCD_1736","lang1","TYP","2",0,21,"Auditory"
"1910","1","ABCD_1736","lang1","TYP","2",0,22,"Auditory"
"1911","1","ABCD_1736","lang1","TYP","1",1,23,"Auditory"
"1912","2","ABCD_1736","lang1","TYP","2",1,24,"Auditory"
"1913","2","ABCD_1736","lang1","TYP","2",1,25,"Auditory"
"1914","2","ABCD_1736","lang1","TYP","2",1,26,"Auditory"
"1915","1","ABCD_1736","lang1","TYP","1",1,27,"Auditory"
"1916","2","ABCD_1736","lang1","TYP","2",1,28,"Auditory"
"1917","1","ABCD_1736","lang1","TYP","1",1,29,"Auditory"
"1918","1","ABCD_1736","lang1","TYP","2",0,30,"Auditory"
"1919","1","ABCD_1736","lang1","TYP","1",1,31,"Auditory"
"1920","2","ABCD_1736","lang1","TYP","1",0,32,"Auditory"
"1921","1","ABCD_1739","lang2","TYP","1",1,1,"Auditory"
"1922","2","ABCD_1739","lang2","TYP","1",0,2,"Auditory"
"1923","2","ABCD_1739","lang2","TYP","2",1,3,"Auditory"
"1924","1","ABCD_1739","lang2","TYP","1",1,4,"Auditory"
"1925","1","ABCD_1739","lang2","TYP","1",1,5,"Auditory"
"1926","1","ABCD_1739","lang2","TYP","1",1,6,"Auditory"
"1927","2","ABCD_1739","lang2","TYP","2",1,7,"Auditory"
"1928","1","ABCD_1739","lang2","TYP","2",0,8,"Auditory"
"1929","2","ABCD_1739","lang2","TYP","2",1,9,"Auditory"
"1930","1","ABCD_1739","lang2","TYP","2",0,10,"Auditory"
"1931","1","ABCD_1739","lang2","TYP","1",1,11,"Auditory"
"1932","1","ABCD_1739","lang2","TYP","1",1,12,"Auditory"
"1933","1","ABCD_1739","lang2","TYP","1",1,13,"Auditory"
"1934","1","ABCD_1739","lang2","TYP","2",0,14,"Auditory"
"1935","2","ABCD_1739","lang2","TYP","2",1,15,"Auditory"
"1936","1","ABCD_1739","lang2","TYP","1",1,16,"Auditory"
"1937","1","ABCD_1739","lang2","TYP","2",0,17,"Auditory"
"1938","2","ABCD_1739","lang2","TYP","2",1,18,"Auditory"
"1939","1","ABCD_1739","lang2","TYP","1",1,19,"Auditory"
"1940","1","ABCD_1739","lang2","TYP","1",1,20,"Auditory"
"1941","1","ABCD_1739","lang2","TYP","2",0,21,"Auditory"
"1942","1","ABCD_1739","lang2","TYP","1",1,22,"Auditory"
"1943","2","ABCD_1739","lang2","TYP","2",1,23,"Auditory"
"1944","1","ABCD_1739","lang2","TYP","1",1,24,"Auditory"
"1945","2","ABCD_1739","lang2","TYP","2",1,25,"Auditory"
"1946","1","ABCD_1739","lang2","TYP","1",1,26,"Auditory"
"1947","2","ABCD_1739","lang2","TYP","2",1,27,"Auditory"
"1948","1","ABCD_1739","lang2","TYP","1",1,28,"Auditory"
"1949","2","ABCD_1739","lang2","TYP","1",0,29,"Auditory"
"1950","2","ABCD_1739","lang2","TYP","2",1,30,"Auditory"
"1951","2","ABCD_1739","lang2","TYP","2",1,31,"Auditory"
"1952","1","ABCD_1739","lang2","TYP","2",0,32,"Auditory"
"1953","1","ABCD_1742","lang2","TYP","1",1,1,"Auditory"
"1954","1","ABCD_1742","lang2","TYP","1",1,2,"Auditory"
"1955","2","ABCD_1742","lang2","TYP","2",1,3,"Auditory"
"1956","1","ABCD_1742","lang2","TYP","1",1,4,"Auditory"
"1957","1","ABCD_1742","lang2","TYP","1",1,5,"Auditory"
"1958","1","ABCD_1742","lang2","TYP","1",1,6,"Auditory"
"1959","2","ABCD_1742","lang2","TYP","2",1,7,"Auditory"
"1960","2","ABCD_1742","lang2","TYP","2",1,8,"Auditory"
"1961","2","ABCD_1742","lang2","TYP","2",1,9,"Auditory"
"1962","2","ABCD_1742","lang2","TYP","2",1,10,"Auditory"
"1963","1","ABCD_1742","lang2","TYP","1",1,11,"Auditory"
"1964","1","ABCD_1742","lang2","TYP","1",1,12,"Auditory"
"1965","1","ABCD_1742","lang2","TYP","1",1,13,"Auditory"
"1966","2","ABCD_1742","lang2","TYP","2",1,14,"Auditory"
"1967","2","ABCD_1742","lang2","TYP","2",1,15,"Auditory"
"1968","1","ABCD_1742","lang2","TYP","1",1,16,"Auditory"
"1969","2","ABCD_1742","lang2","TYP","2",1,17,"Auditory"
"1970","2","ABCD_1742","lang2","TYP","2",1,18,"Auditory"
"1971","1","ABCD_1742","lang2","TYP","1",1,19,"Auditory"
"1972","1","ABCD_1742","lang2","TYP","1",1,20,"Auditory"
"1973","2","ABCD_1742","lang2","TYP","2",1,21,"Auditory"
"1974","1","ABCD_1742","lang2","TYP","1",1,22,"Auditory"
"1975","2","ABCD_1742","lang2","TYP","2",1,23,"Auditory"
"1976","1","ABCD_1742","lang2","TYP","1",1,24,"Auditory"
"1977","2","ABCD_1742","lang2","TYP","2",1,25,"Auditory"
"1978","1","ABCD_1742","lang2","TYP","1",1,26,"Auditory"
"1979","2","ABCD_1742","lang2","TYP","2",1,27,"Auditory"
"1980","1","ABCD_1742","lang2","TYP","1",1,28,"Auditory"
"1981","2","ABCD_1742","lang2","TYP","1",0,29,"Auditory"
"1982","2","ABCD_1742","lang2","TYP","2",1,30,"Auditory"
"1983","2","ABCD_1742","lang2","TYP","2",1,31,"Auditory"
"1984","2","ABCD_1742","lang2","TYP","2",1,32,"Auditory"
"1985","1","ABCD_1747","lang2","TYP","1",1,1,"Auditory"
"1986","2","ABCD_1747","lang2","TYP","1",0,2,"Auditory"
"1987","2","ABCD_1747","lang2","TYP","2",1,3,"Auditory"
"1988","2","ABCD_1747","lang2","TYP","1",0,4,"Auditory"
"1989","1","ABCD_1747","lang2","TYP","1",1,5,"Auditory"
"1990","1","ABCD_1747","lang2","TYP","1",1,6,"Auditory"
"1991","2","ABCD_1747","lang2","TYP","2",1,7,"Auditory"
"1992","2","ABCD_1747","lang2","TYP","2",1,8,"Auditory"
"1993","2","ABCD_1747","lang2","TYP","2",1,9,"Auditory"
"1994","2","ABCD_1747","lang2","TYP","2",1,10,"Auditory"
"1995","1","ABCD_1747","lang2","TYP","1",1,11,"Auditory"
"1996","1","ABCD_1747","lang2","TYP","1",1,12,"Auditory"
"1997","1","ABCD_1747","lang2","TYP","1",1,13,"Auditory"
"1998","2","ABCD_1747","lang2","TYP","2",1,14,"Auditory"
"1999","2","ABCD_1747","lang2","TYP","2",1,15,"Auditory"
"2000","1","ABCD_1747","lang2","TYP","1",1,16,"Auditory"
"2001","1","ABCD_1747","lang2","TYP","2",0,17,"Auditory"
"2002","2","ABCD_1747","lang2","TYP","2",1,18,"Auditory"
"2003","2","ABCD_1747","lang2","TYP","1",0,19,"Auditory"
"2004","1","ABCD_1747","lang2","TYP","1",1,20,"Auditory"
"2005","2","ABCD_1747","lang2","TYP","2",1,21,"Auditory"
"2006","1","ABCD_1747","lang2","TYP","1",1,22,"Auditory"
"2007","2","ABCD_1747","lang2","TYP","2",1,23,"Auditory"
"2008","1","ABCD_1747","lang2","TYP","1",1,24,"Auditory"
"2009","2","ABCD_1747","lang2","TYP","2",1,25,"Auditory"
"2010","1","ABCD_1747","lang2","TYP","1",1,26,"Auditory"
"2011","2","ABCD_1747","lang2","TYP","2",1,27,"Auditory"
"2012","1","ABCD_1747","lang2","TYP","1",1,28,"Auditory"
"2013","2","ABCD_1747","lang2","TYP","1",0,29,"Auditory"
"2014","2","ABCD_1747","lang2","TYP","2",1,30,"Auditory"
"2015","1","ABCD_1747","lang2","TYP","2",0,31,"Auditory"
"2016","2","ABCD_1747","lang2","TYP","2",1,32,"Auditory"
"2017","1","ABCD_1749","lang1","TYP","1",1,1,"Auditory"
"2018","1","ABCD_1749","lang1","TYP","2",0,2,"Auditory"
"2019","2","ABCD_1749","lang1","TYP","2",1,3,"Auditory"
"2020","1","ABCD_1749","lang1","TYP","2",0,4,"Auditory"
"2021","2","ABCD_1749","lang1","TYP","1",0,5,"Auditory"
"2022","2","ABCD_1749","lang1","TYP","1",0,6,"Auditory"
"2023","1","ABCD_1749","lang1","TYP","2",0,7,"Auditory"
"2024","1","ABCD_1749","lang1","TYP","1",1,8,"Auditory"
"2025","1","ABCD_1749","lang1","TYP","1",1,9,"Auditory"
"2026","2","ABCD_1749","lang1","TYP","2",1,10,"Auditory"
"2027","1","ABCD_1749","lang1","TYP","1",1,11,"Auditory"
"2028","1","ABCD_1749","lang1","TYP","2",0,12,"Auditory"
"2029","2","ABCD_1749","lang1","TYP","1",0,13,"Auditory"
"2030","1","ABCD_1749","lang1","TYP","1",1,14,"Auditory"
"2031","1","ABCD_1749","lang1","TYP","2",0,15,"Auditory"
"2032","2","ABCD_1749","lang1","TYP","2",1,16,"Auditory"
"2033","1","ABCD_1749","lang1","TYP","1",1,17,"Auditory"
"2034","2","ABCD_1749","lang1","TYP","1",0,18,"Auditory"
"2035","2","ABCD_1749","lang1","TYP","2",1,19,"Auditory"
"2036","1","ABCD_1749","lang1","TYP","1",1,20,"Auditory"
"2037","2","ABCD_1749","lang1","TYP","2",1,21,"Auditory"
"2038","1","ABCD_1749","lang1","TYP","2",0,22,"Auditory"
"2039","2","ABCD_1749","lang1","TYP","1",0,23,"Auditory"
"2040","1","ABCD_1749","lang1","TYP","2",0,24,"Auditory"
"2041","2","ABCD_1749","lang1","TYP","2",1,25,"Auditory"
"2042","1","ABCD_1749","lang1","TYP","2",0,26,"Auditory"
"2043","2","ABCD_1749","lang1","TYP","1",0,27,"Auditory"
"2044","1","ABCD_1749","lang1","TYP","2",0,28,"Auditory"
"2045","2","ABCD_1749","lang1","TYP","1",0,29,"Auditory"
"2046","1","ABCD_1749","lang1","TYP","2",0,30,"Auditory"
"2047","2","ABCD_1749","lang1","TYP","1",0,31,"Auditory"
"2048","1","ABCD_1749","lang1","TYP","1",1,32,"Auditory"
"2049","1","ABCD_1751","lang1","DD","1",1,1,"Auditory"
"2050","1","ABCD_1751","lang1","DD","2",0,2,"Auditory"
"2051","1","ABCD_1751","lang1","DD","2",0,3,"Auditory"
"2052","1","ABCD_1751","lang1","DD","2",0,4,"Auditory"
"2053","2","ABCD_1751","lang1","DD","1",0,5,"Auditory"
"2054","1","ABCD_1751","lang1","DD","1",1,6,"Auditory"
"2055","1","ABCD_1751","lang1","DD","2",0,7,"Auditory"
"2056","1","ABCD_1751","lang1","DD","1",1,8,"Auditory"
"2057","2","ABCD_1751","lang1","DD","1",0,9,"Auditory"
"2058","1","ABCD_1751","lang1","DD","2",0,10,"Auditory"
"2059","2","ABCD_1751","lang1","DD","1",0,11,"Auditory"
"2060","2","ABCD_1751","lang1","DD","2",1,12,"Auditory"
"2061","2","ABCD_1751","lang1","DD","1",0,13,"Auditory"
"2062","2","ABCD_1751","lang1","DD","1",0,14,"Auditory"
"2063","2","ABCD_1751","lang1","DD","2",1,15,"Auditory"
"2064","1","ABCD_1751","lang1","DD","2",0,16,"Auditory"
"2065","1","ABCD_1751","lang1","DD","1",1,17,"Auditory"
"2066","2","ABCD_1751","lang1","DD","1",0,18,"Auditory"
"2067","1","ABCD_1751","lang1","DD","2",0,19,"Auditory"
"2068","1","ABCD_1751","lang1","DD","1",1,20,"Auditory"
"2069","1","ABCD_1751","lang1","DD","2",0,21,"Auditory"
"2070","2","ABCD_1751","lang1","DD","2",1,22,"Auditory"
"2071","1","ABCD_1751","lang1","DD","1",1,23,"Auditory"
"2072","1","ABCD_1751","lang1","DD","2",0,24,"Auditory"
"2073","2","ABCD_1751","lang1","DD","2",1,25,"Auditory"
"2074","2","ABCD_1751","lang1","DD","2",1,26,"Auditory"
"2075","1","ABCD_1751","lang1","DD","1",1,27,"Auditory"
"2076","1","ABCD_1751","lang1","DD","2",0,28,"Auditory"
"2077","2","ABCD_1751","lang1","DD","1",0,29,"Auditory"
"2078","1","ABCD_1751","lang1","DD","2",0,30,"Auditory"
"2079","1","ABCD_1751","lang1","DD","1",1,31,"Auditory"
"2080","1","ABCD_1751","lang1","DD","1",1,32,"Auditory"
"2081","1","ABCD_1754","lang2","TYP","1",1,1,"Auditory"
"2082","1","ABCD_1754","lang2","TYP","1",1,2,"Auditory"
"2083","2","ABCD_1754","lang2","TYP","2",1,3,"Auditory"
"2084","1","ABCD_1754","lang2","TYP","1",1,4,"Auditory"
"2085","1","ABCD_1754","lang2","TYP","1",1,5,"Auditory"
"2086","1","ABCD_1754","lang2","TYP","1",1,6,"Auditory"
"2087","2","ABCD_1754","lang2","TYP","2",1,7,"Auditory"
"2088","2","ABCD_1754","lang2","TYP","2",1,8,"Auditory"
"2089","1","ABCD_1754","lang2","TYP","2",0,9,"Auditory"
"2090","1","ABCD_1754","lang2","TYP","2",0,10,"Auditory"
"2091","1","ABCD_1754","lang2","TYP","1",1,11,"Auditory"
"2092","1","ABCD_1754","lang2","TYP","1",1,12,"Auditory"
"2093","1","ABCD_1754","lang2","TYP","1",1,13,"Auditory"
"2094","2","ABCD_1754","lang2","TYP","2",1,14,"Auditory"
"2095","2","ABCD_1754","lang2","TYP","2",1,15,"Auditory"
"2096","2","ABCD_1754","lang2","TYP","1",0,16,"Auditory"
"2097","2","ABCD_1754","lang2","TYP","2",1,17,"Auditory"
"2098","2","ABCD_1754","lang2","TYP","2",1,18,"Auditory"
"2099","2","ABCD_1754","lang2","TYP","1",0,19,"Auditory"
"2100","2","ABCD_1754","lang2","TYP","1",0,20,"Auditory"
"2101","2","ABCD_1754","lang2","TYP","2",1,21,"Auditory"
"2102","1","ABCD_1754","lang2","TYP","1",1,22,"Auditory"
"2103","1","ABCD_1754","lang2","TYP","2",0,23,"Auditory"
"2104","1","ABCD_1754","lang2","TYP","1",1,24,"Auditory"
"2105","2","ABCD_1754","lang2","TYP","2",1,25,"Auditory"
"2106","1","ABCD_1754","lang2","TYP","1",1,26,"Auditory"
"2107","1","ABCD_1754","lang2","TYP","2",0,27,"Auditory"
"2108","1","ABCD_1754","lang2","TYP","1",1,28,"Auditory"
"2109","2","ABCD_1754","lang2","TYP","1",0,29,"Auditory"
"2110","2","ABCD_1754","lang2","TYP","2",1,30,"Auditory"
"2111","1","ABCD_1754","lang2","TYP","2",0,31,"Auditory"
"2112","1","ABCD_1754","lang2","TYP","2",0,32,"Auditory"
"2113","1","ABCD_1756","lang2","DD","1",1,1,"Auditory"
"2114","1","ABCD_1756","lang2","DD","1",1,2,"Auditory"
"2115","2","ABCD_1756","lang2","DD","2",1,3,"Auditory"
"2116","1","ABCD_1756","lang2","DD","1",1,4,"Auditory"
"2117","2","ABCD_1756","lang2","DD","1",0,5,"Auditory"
"2118","1","ABCD_1756","lang2","DD","1",1,6,"Auditory"
"2119","1","ABCD_1756","lang2","DD","2",0,7,"Auditory"
"2120","1","ABCD_1756","lang2","DD","2",0,8,"Auditory"
"2121","1","ABCD_1756","lang2","DD","2",0,9,"Auditory"
"2122","2","ABCD_1756","lang2","DD","2",1,10,"Auditory"
"2123","2","ABCD_1756","lang2","DD","1",0,11,"Auditory"
"2124","2","ABCD_1756","lang2","DD","1",0,12,"Auditory"
"2125","2","ABCD_1756","lang2","DD","1",0,13,"Auditory"
"2126","1","ABCD_1756","lang2","DD","2",0,14,"Auditory"
"2127","2","ABCD_1756","lang2","DD","2",1,15,"Auditory"
"2128","1","ABCD_1756","lang2","DD","1",1,16,"Auditory"
"2129","2","ABCD_1756","lang2","DD","2",1,17,"Auditory"
"2130","2","ABCD_1756","lang2","DD","2",1,18,"Auditory"
"2131","1","ABCD_1756","lang2","DD","1",1,19,"Auditory"
"2132","1","ABCD_1756","lang2","DD","1",1,20,"Auditory"
"2133","1","ABCD_1756","lang2","DD","2",0,21,"Auditory"
"2134","2","ABCD_1756","lang2","DD","1",0,22,"Auditory"
"2135","2","ABCD_1756","lang2","DD","2",1,23,"Auditory"
"2136","2","ABCD_1756","lang2","DD","1",0,24,"Auditory"
"2137","1","ABCD_1756","lang2","DD","2",0,25,"Auditory"
"2138","1","ABCD_1756","lang2","DD","1",1,26,"Auditory"
"2139","2","ABCD_1756","lang2","DD","2",1,27,"Auditory"
"2140","1","ABCD_1756","lang2","DD","1",1,28,"Auditory"
"2141","1","ABCD_1756","lang2","DD","1",1,29,"Auditory"
"2142","1","ABCD_1756","lang2","DD","2",0,30,"Auditory"
"2143","1","ABCD_1756","lang2","DD","2",0,31,"Auditory"
"2144","1","ABCD_1756","lang2","DD","2",0,32,"Auditory"
"2145","1","ABCD_1764","lang1","DD","1",1,1,"Auditory"
"2146","1","ABCD_1764","lang1","DD","2",0,2,"Auditory"
"2147","2","ABCD_1764","lang1","DD","2",1,3,"Auditory"
"2148","2","ABCD_1764","lang1","DD","2",1,4,"Auditory"
"2149","1","ABCD_1764","lang1","DD","1",1,5,"Auditory"
"2150","2","ABCD_1764","lang1","DD","1",0,6,"Auditory"
"2151","2","ABCD_1764","lang1","DD","2",1,7,"Auditory"
"2152","2","ABCD_1764","lang1","DD","1",0,8,"Auditory"
"2153","2","ABCD_1764","lang1","DD","1",0,9,"Auditory"
"2154","1","ABCD_1764","lang1","DD","2",0,10,"Auditory"
"2155","1","ABCD_1764","lang1","DD","1",1,11,"Auditory"
"2156","1","ABCD_1764","lang1","DD","2",0,12,"Auditory"
"2157","2","ABCD_1764","lang1","DD","1",0,13,"Auditory"
"2158","1","ABCD_1764","lang1","DD","1",1,14,"Auditory"
"2159","2","ABCD_1764","lang1","DD","2",1,15,"Auditory"
"2160","2","ABCD_1764","lang1","DD","2",1,16,"Auditory"
"2161","2","ABCD_1764","lang1","DD","1",0,17,"Auditory"
"2162","1","ABCD_1764","lang1","DD","1",1,18,"Auditory"
"2163","2","ABCD_1764","lang1","DD","2",1,19,"Auditory"
"2164","1","ABCD_1764","lang1","DD","1",1,20,"Auditory"
"2165","2","ABCD_1764","lang1","DD","2",1,21,"Auditory"
"2166","1","ABCD_1764","lang1","DD","2",0,22,"Auditory"
"2167","1","ABCD_1764","lang1","DD","1",1,23,"Auditory"
"2168","1","ABCD_1764","lang1","DD","2",0,24,"Auditory"
"2169","1","ABCD_1764","lang1","DD","2",0,25,"Auditory"
"2170","1","ABCD_1764","lang1","DD","2",0,26,"Auditory"
"2171","1","ABCD_1764","lang1","DD","1",1,27,"Auditory"
"2172","1","ABCD_1764","lang1","DD","2",0,28,"Auditory"
"2173","1","ABCD_1764","lang1","DD","1",1,29,"Auditory"
"2174","2","ABCD_1764","lang1","DD","2",1,30,"Auditory"
"2175","2","ABCD_1764","lang1","DD","1",0,31,"Auditory"
"2176","1","ABCD_1764","lang1","DD","1",1,32,"Auditory"
"2177","1","ABCD_1767","lang2","DD","1",1,1,"Auditory"
"2178","1","ABCD_1767","lang2","DD","1",1,2,"Auditory"
"2179","2","ABCD_1767","lang2","DD","2",1,3,"Auditory"
"2180","2","ABCD_1767","lang2","DD","1",0,4,"Auditory"
"2181","1","ABCD_1767","lang2","DD","1",1,5,"Auditory"
"2182","1","ABCD_1767","lang2","DD","1",1,6,"Auditory"
"2183","1","ABCD_1767","lang2","DD","2",0,7,"Auditory"
"2184","1","ABCD_1767","lang2","DD","2",0,8,"Auditory"
"2185","2","ABCD_1767","lang2","DD","2",1,9,"Auditory"
"2186","1","ABCD_1767","lang2","DD","2",0,10,"Auditory"
"2187","2","ABCD_1767","lang2","DD","1",0,11,"Auditory"
"2188","1","ABCD_1767","lang2","DD","1",1,12,"Auditory"
"2189","1","ABCD_1767","lang2","DD","1",1,13,"Auditory"
"2190","1","ABCD_1767","lang2","DD","2",0,14,"Auditory"
"2191","1","ABCD_1767","lang2","DD","2",0,15,"Auditory"
"2192","2","ABCD_1767","lang2","DD","1",0,16,"Auditory"
"2193","1","ABCD_1767","lang2","DD","2",0,17,"Auditory"
"2194","2","ABCD_1767","lang2","DD","2",1,18,"Auditory"
"2195","2","ABCD_1767","lang2","DD","1",0,19,"Auditory"
"2196","1","ABCD_1767","lang2","DD","1",1,20,"Auditory"
"2197","2","ABCD_1767","lang2","DD","2",1,21,"Auditory"
"2198","2","ABCD_1767","lang2","DD","1",0,22,"Auditory"
"2199","2","ABCD_1767","lang2","DD","2",1,23,"Auditory"
"2200","2","ABCD_1767","lang2","DD","1",0,24,"Auditory"
"2201","1","ABCD_1767","lang2","DD","2",0,25,"Auditory"
"2202","1","ABCD_1767","lang2","DD","1",1,26,"Auditory"
"2203","1","ABCD_1767","lang2","DD","2",0,27,"Auditory"
"2204","2","ABCD_1767","lang2","DD","1",0,28,"Auditory"
"2205","1","ABCD_1767","lang2","DD","1",1,29,"Auditory"
"2206","2","ABCD_1767","lang2","DD","2",1,30,"Auditory"
"2207","2","ABCD_1767","lang2","DD","2",1,31,"Auditory"
"2208","1","ABCD_1767","lang2","DD","2",0,32,"Auditory"
"2209","1","ABCD_1768","lang2","DD","1",1,1,"Auditory"
"2210","1","ABCD_1768","lang2","DD","1",1,2,"Auditory"
"2211","2","ABCD_1768","lang2","DD","2",1,3,"Auditory"
"2212","1","ABCD_1768","lang2","DD","1",1,4,"Auditory"
"2213","1","ABCD_1768","lang2","DD","1",1,5,"Auditory"
"2214","1","ABCD_1768","lang2","DD","1",1,6,"Auditory"
"2215","2","ABCD_1768","lang2","DD","2",1,7,"Auditory"
"2216","1","ABCD_1768","lang2","DD","2",0,8,"Auditory"
"2217","1","ABCD_1768","lang2","DD","2",0,9,"Auditory"
"2218","2","ABCD_1768","lang2","DD","2",1,10,"Auditory"
"2219","2","ABCD_1768","lang2","DD","1",0,11,"Auditory"
"2220","1","ABCD_1768","lang2","DD","1",1,12,"Auditory"
"2221","2","ABCD_1768","lang2","DD","1",0,13,"Auditory"
"2222","1","ABCD_1768","lang2","DD","2",0,14,"Auditory"
"2223","2","ABCD_1768","lang2","DD","2",1,15,"Auditory"
"2224","1","ABCD_1768","lang2","DD","1",1,16,"Auditory"
